,date,title,url
214,2009-10-18,Define ‘apology’,https://daphnecaruanagalizia.com/2009/10/define-%e2%80%98apology%e2%80%99/
215,2009-10-16,"Tell us something we DON'T know, sir",https://daphnecaruanagalizia.com/2009/10/tell-us-something-we-dont-know-sir/
216,2009-10-16,The ex Super One hack and current Super One boss reknits his hymen at the Tumas Foundation,https://daphnecaruanagalizia.com/2009/10/the-ex-super-one-hack-and-current-super-one-boss-reknits-his-hymen-at-the-tumas-foundation/
217,2009-10-15,"And here's the other Grima brother, with his half-assed excuses again: it was the 'loose cannons' wot did it",https://daphnecaruanagalizia.com/2009/10/and-heres-the-other-grima-brother-with-his-half-assed-excuses-again/
218,2009-10-15,"So he's a 'political observer' now, is he?",https://daphnecaruanagalizia.com/2009/10/so-hes-a-political-observer-now-is-he/
219,2009-10-15,It’s not about honesty. It’s about commonsense.,https://daphnecaruanagalizia.com/2009/10/it%e2%80%99s-not-about-honesty-it%e2%80%99s-about-commonsense/
220,2009-11-29,Maltese radicals – an oxymoron,https://daphnecaruanagalizia.com/2009/11/maltese-radicals-%e2%80%93-an-oxymoron/
221,2009-11-28,Iljunfant tal-ustja,https://daphnecaruanagalizia.com/2009/11/iljunfant-tal-ustja/
222,2009-11-27,"Forget the Old Edwardians, this is a message for my former classmates",https://daphnecaruanagalizia.com/2009/11/forget-the-old-edwardians-this-is-a-message-for-my-former-classmates/
223,2009-11-27,Here's an idea for Where's Everybody,https://daphnecaruanagalizia.com/2009/11/heres-an-idea-for-wheres-everybody/
224,2009-11-27,"Iva hija, nibaghtuh ir-Richmond Foundation jonqos",https://daphnecaruanagalizia.com/2009/11/iva-hija-nibaghtuh-ir-richmond-foundation-jonqos/
225,2009-11-27,"Oh, how jolly! A teddy-bears' picnic of Old Edwardian felons at Mount Carmel",https://daphnecaruanagalizia.com/2009/11/oh-how-jolly-a-teddy-bears-picnic-of-old-edwardian-felons-at-mount-carmel/
226,2009-11-26,Preferential treatment: he's wangled his way into Mount Carmel instead of Corradino,https://daphnecaruanagalizia.com/2009/11/preferential-treatment-hes-wangled-his-way-into-mount-carmel-instead-of-corradino/
227,2009-11-26,"Hi, I'm Joseph, I'm a zaghzugh, and now I've kept the King of Spain waiting",https://daphnecaruanagalizia.com/2009/11/hi-im-joseph-im-a-zaghzugh-and-now-ive-kept-the-king-of-spain-waiting/
228,2009-11-26,A knave until the end,https://daphnecaruanagalizia.com/2009/11/a-knave-until-the-end/
229,2009-11-26,The best chief justice that money can buy,https://daphnecaruanagalizia.com/2009/11/the-best-chief-justice-that-money-can-buy/
230,2009-11-26,"Din bhal ta' Noel Arrigo – ""seeing with his hands""",https://daphnecaruanagalizia.com/2009/11/din-bhal-ta-noel-arrigo-seeing-with-his-hands/
231,2009-12-27,"At last, somebody senior puts a rocket under the prats",https://daphnecaruanagalizia.com/2009/12/at-last-somebody-senior-puts-a-rocket-under-the-prats/
232,2009-12-27,The soap to end them all,https://daphnecaruanagalizia.com/2009/12/the-soap-to-end-them-all/
233,2009-12-27,The alternative to civilised behaviour,https://daphnecaruanagalizia.com/2009/12/the-alternative-to-civilised-behaviour/
234,2009-12-21,Don Quixote heads for that windmill,https://daphnecaruanagalizia.com/2009/12/don-quixote-heads-for-that-windmill/
235,2009-12-20,Truly insufferable,https://daphnecaruanagalizia.com/2009/12/truly-insufferable/
236,2009-12-17,The ego versus the organisation,https://daphnecaruanagalizia.com/2009/12/the-ego-versus-the-organisation/
237,2009-12-16,Would they have been so careless if he were a young Maltese man?,https://daphnecaruanagalizia.com/2009/12/would-they-have-been-so-careless-if-he-were-a-young-maltese-man/
238,2009-12-14,A little lesson for Saviour 'sub judice' Balzan,https://daphnecaruanagalizia.com/2009/12/a-little-lesson-for-saviour-sub-judice-balzan/
239,2009-12-14,That's the spirit,https://daphnecaruanagalizia.com/2009/12/thats-the-spirit/
240,2009-12-13,Mind your own business,https://daphnecaruanagalizia.com/2009/12/injoranza-tal-biza/
241,2009-12-13,When Bush and Gorbachev breached our neutrality clause,https://daphnecaruanagalizia.com/2009/12/when-bush-and-gorbachev-breached-our-neutrality-clause/
242,2010-01-31,Marisa tries to earn her cash,https://daphnecaruanagalizia.com/2010/01/marisa-tries-to-earn-her-cash/
243,2010-01-31,Normal service will be resumed shortly,https://daphnecaruanagalizia.com/2010/01/normal-service-will-be-resumed-shortly-2/
244,2010-01-31,"Another day, another man",https://daphnecaruanagalizia.com/2010/01/another-day-another-man/
245,2010-01-31,"Bhalissa, l-magistrata msiefra",https://daphnecaruanagalizia.com/2010/01/bhalissa-l-magistrata-msiefra/
246,2010-01-31,Oh dear – see what I mean about old people and Facebook?,https://daphnecaruanagalizia.com/2010/01/oh-dear-see-what-i-mean-about-old-people-and-facebook/
247,2010-01-31,I don't think middle-aged people should be allowed anywhere near Facebook,https://daphnecaruanagalizia.com/2010/01/i-dont-think-middle-aged-people-should-be-allowed-anywhere-near-facebook/
248,2010-01-31,We need a commitment from the Labour Party,https://daphnecaruanagalizia.com/2010/01/we-need-a-commitment-from-the-labour-party/
249,2010-01-31,Tantantara! Il-kejk tan-nejk,https://daphnecaruanagalizia.com/2010/01/tantantara-il-kejk-tan-nejk/
250,2010-01-31,Letting it all hang out,https://daphnecaruanagalizia.com/2010/01/letting-it-all-hang-out/
251,2010-01-31,Real estate magnate Sandro Chetcuti throws groovy shapes on Consuelo's dancefloor,https://daphnecaruanagalizia.com/2010/01/real-estate-magnate-sandro-chetcuti-throws-groovy-shapes-on-consuelos-dancefloor/
252,2010-01-31,Consie dancing with a Labour Party candidate,https://daphnecaruanagalizia.com/2010/01/consie-dancing-with-a-labour-party-candidate/
253,2010-02-28,Mario Philip and The People,https://daphnecaruanagalizia.com/2010/02/mario-philip-and-the-people/
254,2010-02-28,You can’t use hindsight to write a 20-year plan,https://daphnecaruanagalizia.com/2010/02/you-can%e2%80%99t-use-hindsight-to-write-a-20-year-plan/
255,2010-02-27,"Ah, but Judge Herrera set his daughter a different example to Gavin's father",https://daphnecaruanagalizia.com/2010/02/ah-but-judge-herrera-set-his-daughter-a-different-example-to-gavins-father/
256,2010-02-26,"Guess what, friends? Muscat now has a 20-year plan.",https://daphnecaruanagalizia.com/2010/02/guess-what-friends-muscat-now-has-a-20-year-plan/
257,2010-02-25,"Oh go on, Joseph. Put your money where your mouth is.",https://daphnecaruanagalizia.com/2010/02/oh-go-on-joseph-put-your-money-where-your-mouth-is/
258,2010-02-24,Akbar Zib on Super One right now,https://daphnecaruanagalizia.com/2010/02/akbar-zib-on-super-one-right-now/
259,2010-02-24,Nahseb Musumeci dalwaqt jissieheb mal-Karizmatici,https://daphnecaruanagalizia.com/2010/02/nahseb-musumeci-dalwaqt-jissieheb-mal-karizmatici/
260,2010-02-24,Robert pokes Roderick,https://daphnecaruanagalizia.com/2010/02/robert-pokes-roderick/
261,2010-02-24,Id-deputat mexxej tal-progressivi bil-lencboks,https://daphnecaruanagalizia.com/2010/02/id-deputat-mexxej-tal-progressivi-bil-lancboks/
262,2010-02-23,Quiz question on Robert Musumeci's Facebook wall: Ikollok terda lil Robert terdaw?,https://daphnecaruanagalizia.com/2010/02/quiz-question-on-robert-musumecis-facebook-wall-ikollok-terda-lil-robert-terdaw/
263,2010-02-23,"Joseph Muscat: cool, calm, collected and….something else that begins with C (no, not chav, though that too)",https://daphnecaruanagalizia.com/2010/02/joseph-muscat-cool-calm-collected-andsomething-else-that-begins-with-c-no-not-chav-though-that-too/
264,2010-03-31,"No names, no credibility – Stop Project Piano: a typically 'cunning plan' by Labour's crack team of public affairs wizards",https://daphnecaruanagalizia.com/2010/03/no-names-no-credibility-stop-project-piano-a-typically-cunning-plan-by-labours-crack-team-of-public-affairs-wizards/
265,2010-03-31,The latest 'devastating broadside' from Joseph Muscat's A-team of screwed-up morons,https://daphnecaruanagalizia.com/2010/03/the-latest-devastating-broadside-from-joseph-muscats-a-team-of-screwed-up-morons/
266,2010-03-31,Alex Saliba of Forum Zghazagh Laburisti: promoting a homophobic blog while pretending to be supportive of gay rights,https://daphnecaruanagalizia.com/2010/03/alex-saliba-of-forum-zghazagh-laburisti-promoting-a-homophobic-blog-while-pretending-to-be-supportive-of-gay-rights/
267,2010-03-30,"You won't believe this, but….",https://daphnecaruanagalizia.com/2010/03/you-wont-believe-this-but/
268,2010-03-30,"And now, a message from the man those crass idiots think is my son or my husband (they can't decide which)",https://daphnecaruanagalizia.com/2010/03/and-now-a-message-from-the-man-those-crass-idiots-think-is-my-son-or-my-husband-they-cant-decide-which/
269,2010-03-30,A message from my father,https://daphnecaruanagalizia.com/2010/03/a-message-from-my-father/
270,2010-03-30,Here's the proof,https://daphnecaruanagalizia.com/2010/03/heres-the-proof/
271,2010-03-30,Labour's crack team of dunces does it again,https://daphnecaruanagalizia.com/2010/03/labours-crack-team-of-dunces-does-it-again/
272,2010-03-30,Labour's 'axis of evil',https://daphnecaruanagalizia.com/2010/03/labours-axis-of-evil/
273,2010-03-30,"What, do you mean Super One and Maltastar have a code of ethics?",https://daphnecaruanagalizia.com/2010/03/what-do-you-mean-super-one-and-maltastar-have-a-code-of-ethics/
274,2010-03-30,"After id-Duluri tal-Belt, this Friday Consuelo ghal-fuq l-Gholja tas-Salib ghal-mixja tal-Gimgha l-Kbira",https://daphnecaruanagalizia.com/2010/03/after-id-duluri-tal-belt-this-friday-consuelo-ghal-fuq-l-gholja-tas-salib-ghal-mixja-tal-gimgha-l-kbira/
275,2010-04-30,Jason shows off his people skills,https://daphnecaruanagalizia.com/2010/04/jason-shows-off-his-people-skills/
276,2010-04-29,"Stay out of the pigeonhole, Karl",https://daphnecaruanagalizia.com/2010/04/stay-out-of-the-pigeonhole-karl/
277,2010-04-29,Super One does a bit of whoring – for a change,https://daphnecaruanagalizia.com/2010/04/super-one-does-a-bit-of-whoring-for-a-change/
278,2010-04-29,"More from Wacko Nation: Marlene Pullicino, her paRRRRRtneRRRR, the Count of Montekristo and tal-festi",https://daphnecaruanagalizia.com/2010/04/more-from-wacko-nation-marlene-pullicino-her-parrrrrtnerrrr-the-count-of-montekristo-and-tal-festi/
279,2010-04-29,The Empty Vessel makes yet another sound,https://daphnecaruanagalizia.com/2010/04/the-empty-vessel-makes-yet-another-sound/
280,2010-04-29,Malta Today grinds another axe – this time it's Tarcisio Mifsud's,https://daphnecaruanagalizia.com/2010/04/malta-today-grinds-another-axe-this-time-its-tarcisio-mifsuds/
281,2010-04-29,Getting away with murder,https://daphnecaruanagalizia.com/2010/04/getting-away-with-murder/
282,2010-04-28,Buying handbags for the Far Right – make sure they're not black,https://daphnecaruanagalizia.com/2010/04/buying-handbags-for-the-far-right-make-sure-theyre-not-black/
283,2010-04-28,Denis Catania of New York demands government action against the prostitutes of Gzira,https://daphnecaruanagalizia.com/2010/04/denis-catania-of-new-york-demands-government-action-against-the-prostitutes-of-gzira/
284,2010-04-28,The grand obsession of a political party with a lone columnist,https://daphnecaruanagalizia.com/2010/04/the-grand-obsession-of-a-political-party-with-a-lone-columnist/
285,2010-04-27,"Anglu 'Inspector Gadget' Farrugia: just sack him, for heaven's sake",https://daphnecaruanagalizia.com/2010/04/anglu-inspector-gadget-farrugia-just-sack-him-for-heavens-sake/
286,2010-05-31,OMG. Spettore Gadget strikes again.,https://daphnecaruanagalizia.com/2010/05/omg-spettore-gadget-strikes-again/
287,2010-05-30,Hosomekswali,https://daphnecaruanagalizia.com/2010/05/hosomekswali/
288,2010-05-30,Ship repair – it’s not pastizzi and fenek,https://daphnecaruanagalizia.com/2010/05/ship-repair-%e2%80%93-it%e2%80%99s-not-pastizzi-and-fenek/
289,2010-05-30,Abortion and a spot of shopping,https://daphnecaruanagalizia.com/2010/05/abortion-and-a-spot-of-shopping/
290,2010-05-29,They're pouring in: another star comment,https://daphnecaruanagalizia.com/2010/05/theyre-pouring-in-another-star-comment/
291,2010-05-29,Rival Comment of the Week,https://daphnecaruanagalizia.com/2010/05/rival-comment-of-the-week/
292,2010-05-29,Ghandek pancer? Gib l-istepni.,https://daphnecaruanagalizia.com/2010/05/ghandek-pancer-gib-l-istepni/
293,2010-05-29,Hitler would have gassed the lot of them,https://daphnecaruanagalizia.com/2010/05/hitler-would-have-gassed-the-lot-of-them/
294,2010-05-28,Comment of the Week,https://daphnecaruanagalizia.com/2010/05/comment-of-the-week-2/
295,2010-05-27,A new social group: the Irkotti,https://daphnecaruanagalizia.com/2010/05/a-new-social-group-the-irkotti/
296,2010-05-26,How did I miss this?,https://daphnecaruanagalizia.com/2010/05/how-did-i-miss-this/
297,2010-06-28,How poor is poor?,https://daphnecaruanagalizia.com/2010/06/how-poor-is-poor/
298,2010-06-24,"The European Court of Human Rights, chamber judgement: Homosexual couple not discriminated against by denial of the right to marry",https://daphnecaruanagalizia.com/2010/06/the-european-court-of-human-rights-chamber-judgement-homosexual-couple-not-discriminated-against-by-denial-of-the-right-to-marry/
299,2010-06-24,"Sometimes, it’s best to hold your peace forever",https://daphnecaruanagalizia.com/2010/06/sometimes-it%e2%80%99s-best-to-hold-your-peace-forever/
300,2010-06-22,"Iceland, Norway…mhux xorta, skond Maltastar",https://daphnecaruanagalizia.com/2010/06/iceland-norwaymhux-xorta-skond-maltastar/
301,2010-06-21,WEIGHTS AND MEASURES,https://daphnecaruanagalizia.com/2010/06/weights-and-measures/
302,2010-06-21,Let the market right itself,https://daphnecaruanagalizia.com/2010/06/let-the-market-right-itself/
303,2010-06-17,Guido the Scarlet Pimpernel in secret assignations with solitary palace maiden,https://daphnecaruanagalizia.com/2010/06/guido-the-scarlet-pimpernel-in-secret-assignations-with-solitary-palace-maiden/
304,2010-06-16,"Oh dear, we've made the headlines again",https://daphnecaruanagalizia.com/2010/06/oh-dear-weve-made-the-headlines-again/
305,2010-06-15,Il-pajjiz tal-valuri – I wonder what the numbers are for arson attempts on homes?,https://daphnecaruanagalizia.com/2010/06/il-pajjiz-tal-valuri-i-wonder-what-the-numbers-are-for-arson-attempts-on-homes/
306,2010-06-14,Badass Soldier – One To Watch,https://daphnecaruanagalizia.com/2010/06/badass-soldier-%e2%80%93-one-to-watch/
307,2010-06-14,"Can't afford steak, but a big-screen TV is fine",https://daphnecaruanagalizia.com/2010/06/cant-afford-steak-but-a-big-screen-tv-is-fine/
308,2010-07-31,"After mounting the goat, he 'undressed her pyjama'",https://daphnecaruanagalizia.com/2010/07/after-mounting-the-goat-he-undressed-her-pyjama/
309,2010-07-29,The jelly baby celebrates,https://daphnecaruanagalizia.com/2010/07/the-jelly-baby-celebrates/
310,2010-07-28,"Il-valuri tal-Maltin: jaqq, x'misthija",https://daphnecaruanagalizia.com/2010/07/il-valuri-tal-maltin-jaqq-xmisthija/
311,2010-07-27,Tar-Razzett il-Hbiberija ghandhom il-MOUNTING goats,https://daphnecaruanagalizia.com/2010/07/tar-razzett-tal-hbiberija-ghandhom-il-mounting-goats/
312,2010-07-26,One for the parish priest: GOD DOESN'T WANT BIKINIS EITHER,https://daphnecaruanagalizia.com/2010/07/one-for-the-parish-priest-god-doesnt-want-bikinis-either/
313,2010-07-26,Numbers and noises,https://daphnecaruanagalizia.com/2010/07/numbers-and-noises/
314,2010-07-23,What is a 'stabbed Arab'?,https://daphnecaruanagalizia.com/2010/07/what-is-a-stabbed-arab/
315,2010-07-22,"No, potatoes are not made in factories",https://daphnecaruanagalizia.com/2010/07/no-potatoes-are-not-made-in-factories/
316,2010-07-21,Hawn Malta ghandna tezor ghax m'ghandniex id-divorzju,https://daphnecaruanagalizia.com/2010/07/hawn-malta-ghandna-tezor-ghax-mghandniex-id-divorzju/
317,2010-07-21,A hi5 comment from a 'Doctor Joseph' fan,https://daphnecaruanagalizia.com/2010/07/a-hi5-comment-from-a-doctor-joseph-fan/
318,2010-07-19,A little brain is a dangerous thing,https://daphnecaruanagalizia.com/2010/07/a-little-brain-is-a-dangerous-thing/
319,2010-08-31,Is Michelle Muscat Labour's new deputat mexxej?,https://daphnecaruanagalizia.com/2010/08/is-michelle-muscat-labours-new-deputat-mexxej/
